chnm,Classification,casn,Code,Testname,AC50
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_TR_LUC_GH3_Antagonist_viability,39.43721066
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_VDR_BLA_Agonist_viability,19.72087148
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_VDR_BLA_Antagonist_ch1,12.81236072
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p1_ch1,70.80528504
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p1_ch2,2.857620605
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p1_ratio,43.54263974
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p1_viability,34.02594276
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p2_ch1,20.60454771
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p2_ch2,1.220886254
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p2_ratio,3.567916966
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p2_viability,23.21544825
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p3_ch1,20.28419326
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p3_ratio,9.608042743
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p3_viability,27.82538682
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p4_ch1,7.010254232
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p4_ratio,2.624407875
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p4_viability,28.03464033
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p5_ch1,25.47597172
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p5_ratio,18.35734334
benzbromarone,MostDILI Drugs,3562-84-3,C3562843,TOX21_p53_BLA_p5_viability,25.39343026
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_ARE_BLA_agonist_ratio,21.14149117
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_ERR_Antagonist,20.21078517
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_ERb_BLA_Agonist_ch2,29.83534346
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_ERb_BLA_Agonist_viability,12.25408147
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_ERb_BLA_Antagonist_ch1,21.93235312
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_ERb_BLA_Antagonist_ratio,23.93687749
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_ERb_BLA_Antagonist_viability,21.3004082
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_HDAC_Inhibition,38.36464389
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_HRE_BLA_Agonist_viability,18.90008589
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_MMP_fitc,10.26570633
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_MMP_ratio_down,12.23744549
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_PGC_ERR_Antagonist,26.86731328
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_PPARd_BLA_agonist_ch2,20.72276323
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_PPARg_BLA_Agonist_ch2,6.193055732
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_PPARg_BLA_Antagonist_ch1,30.42110915
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_PPARg_BLA_antagonist_ratio,24.60713616
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_RT_HEK293_FLO_00hr_viability,16.34285545
diflunisal,MostDILI Drugs,22494-42-4,C22494424,TOX21_RXR_BLA_Agonist_ch2,2.695009381
etodolac,MostDILI Drugs,41340-25-4,C41340254,TOX21_ARE_BLA_Agonist_ch2,72.96052176
etodolac,MostDILI Drugs,41340-25-4,C41340254,TOX21_ARE_BLA_agonist_ratio,48.9616852
etodolac,MostDILI Drugs,41340-25-4,C41340254,TOX21_ERR_Antagonist,48.95477475
etodolac,MostDILI Drugs,41340-25-4,C41340254,TOX21_PPARg_BLA_antagonist_ratio,48.78173525
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ARE_BLA_agonist_ratio,4.224517886
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ARE_BLA_agonist_viability,23.16409155
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_AR_LUC_MDAKB2_Antagonist,23.46849116
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_AR_LUC_MDAKB2_Antagonist_Specificity,48.98054931
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_AhR_LUC_Agonist,21.35374239
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_CAR_Agonist_viabillity,20.64575263
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_CAR_Antagonist_viability,20.12636024
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_DT40,28.89665757
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_DT40_100,22.0993494
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_DT40_657,22.48554573
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ERR_Antagonist,16.37592435
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ERR_viability,22.70917311
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ERa_BLA_Antagonist_ch2,26.06254304
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ERa_BLA_Antagonist_ratio,28.11834091
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ERa_LUC_BG1_Antagonist,29.93378935
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ERa_LUC_BG1_Antagonist_Specificity,27.44582884
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ERb_BLA_Agonist_viability,4.758379472
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ERb_BLA_Antagonist_ch2,13.68551699
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ERb_BLA_Antagonist_ratio,6.971518819
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_ERb_BLA_Antagonist_viability,6.71215199
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_FXR_BLA_Antagonist_ch2,26.60660248
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_FXR_BLA_antagonist_ratio,26.57632289
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_FXR_BLA_antagonist_viability,28.28391212
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_H2AX_HTRF_CHO_viability,56.91617531
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_HRE_BLA_Agonist_viability,25.20044862
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_MMP_fitc,20.97461162
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_NFkB_BLA_agonist_viability,110.8712188
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_PGC_ERR_Antagonist,18.0004769
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_PGC_ERR_viability,20.17274512
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_PPARd_BLA_Agonist_viability,29.04137223
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RAR_LUC_Antagonist,21.88578757
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RORg_LUC_CHO_Antagonist,17.8746327
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RORg_LUC_CHO_Antagonist_viability,35.13607736
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEK293_FLO_24hr_viability,29.21150175
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEK293_FLO_32hr_viability,32.73918223
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEK293_FLO_40hr_viability,32.78223454
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEK293_GLO_08hr_viability,14.39568762
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEK293_GLO_16hr_viability,14.15262183
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEK293_GLO_24hr_viability,12.88933421
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEK293_GLO_32hr_viability,13.77257519
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEK293_GLO_40hr_viability,15.06355605
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEPG2_FLO_08hr_viability,24.63549567
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEPG2_FLO_16hr_ctrl_viability,22.54572309
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEPG2_FLO_24hr_viability,28.13192824
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,28.54700096
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,28.24214651
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEPG2_GLO_00hr_ctrl_viability,24.19545743
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEPG2_GLO_08hr_ctrl_viability,26.76073958
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEPG2_GLO_16hr_ctrl_viability,26.09203536
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEPG2_GLO_24hr_ctrl_viability,26.81248716
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEPG2_GLO_32hr_ctrl_viability,27.94089333
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RT_HEPG2_GLO_40hr_viability,29.23965175
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_RXR_BLA_Agonist_viability,9.96729939
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_SSH_3T3_GLI3_Agonist_viability,23.83910036
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_SSH_3T3_GLI3_Antagonist,15.10068745
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_SSH_3T3_GLI3_Antagonist_viability,27.59535551
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_TR_LUC_GH3_Antagonist,9.841659857
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_TR_LUC_GH3_Antagonist_viability,8.920438484
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_p53_BLA_p1_ch1,37.73037332
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_p53_BLA_p2_ch1,21.47356791
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_p53_BLA_p4_ch1,32.39960468
gefitinib,MostDILI Drugs,184475-35-2,C184475352,TOX21_p53_BLA_p4_viability,37.63238479
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_AP1_BLA_Agonist_ch1,3.662564805
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_ARE_BLA_agonist_ratio,1.943977022
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_AR_LUC_MDAKB2_Antagonist,4.4496303
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_DT40,0.597278533
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_DT40_100,0.694366654
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_DT40_657,0.34312582
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_ERR_Antagonist,3.498351979
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_ERR_viability,3.724548925
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_ERa_BLA_Antagonist_ratio,5.563038842
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_ERa_LUC_BG1_Antagonist,5.348107848
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_ERa_LUC_BG1_Antagonist_Specificity,3.665988698
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_ERb_BLA_Agonist_viability,8.598066315
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_ERb_BLA_Antagonist_ch2,3.76221753
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_ERb_BLA_Antagonist_ratio,2.426407833
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_ERb_BLA_Antagonist_viability,5.157368036
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_FXR_BLA_Antagonist_ch2,9.076647246
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_FXR_BLA_antagonist_ratio,6.196129451
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_HRE_BLA_Agonist_ch1,6.58519374
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_HRE_BLA_Agonist_viability,4.456622393
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_HSE_BLA_agonist_ch1,6.378039999
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_NFkB_BLA_agonist_ch1,4.169510177
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_PGC_ERR_Antagonist,7.684404328
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_PGC_ERR_viability,4.256190382
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_PPARd_BLA_Agonist_viability,3.176766445
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_PPARd_BLA_antagonist_viability,4.813192567
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RORg_LUC_CHO_Antagonist,1.690360735
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RT_HEK293_FLO_08hr_viability,3.725838337
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RT_HEK293_GLO_08hr_viability,7.245152825
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RT_HEK293_GLO_16hr_viability,7.383668804
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RT_HEK293_GLO_24hr_viability,6.306947087
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RT_HEK293_GLO_32hr_viability,6.465247227
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RT_HEK293_GLO_40hr_viability,8.574028596
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RT_HEPG2_GLO_08hr_ctrl_viability,14.59824543
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RT_HEPG2_GLO_16hr_ctrl_viability,12.04986798
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RT_HEPG2_GLO_24hr_ctrl_viability,12.06236267
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RT_HEPG2_GLO_32hr_ctrl_viability,10.53159846
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_RT_HEPG2_GLO_40hr_viability,8.171177439
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_SSH_3T3_GLI3_Antagonist,1.31833123
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_TR_LUC_GH3_Antagonist,3.544925068
itraconazole,MostDILI Drugs,84625-61-6,C84625616,TOX21_TR_LUC_GH3_Antagonist_viability,3.20251169
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_ARE_BLA_Agonist_ch2,46.15715275
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_ARE_BLA_agonist_ratio,44.69284167
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_AR_BLA_Antagonist_ratio,75.20230373
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_AR_LUC_MDAKB2_Agonist2_viability,22.61972001
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_AR_LUC_MDAKB2_Antagonist,86.72144626
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_AR_LUC_MDAKB2_Antagonist_Specificity_viability,52.10151981
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_AR_LUC_MDAKB2_Antagonist_viability,19.60712244
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_AhR_LUC_Agonist_viability,40.83119873
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_Aromatase_Inhibition_viability,55.70270884
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_CAR_Agonist_viabillity,77.57874611
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_CAR_Antagonist_viability,55.47033174
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_DT40_100,77.48474477
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_ELG1_LUC_Agonist_viability,66.68586086
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_ERR_Antagonist,67.50837209
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_ERR_viability,23.61379968
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_ERa_LUC_BG1_Agonist_Counterscreen_viability,25.35626145
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_ERa_LUC_BG1_Antagonist,72.29703225
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_ERa_LUC_BG1_Antagonist_Specificity_viability,82.11044876
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_ERa_LUC_BG1_Antagonist_viability,25.06291689
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_ERb_BLA_Antagonist_ratio,82.29633476
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_MMP_ratio_down,4.232767602
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_MMP_rhodamine,4.740317906
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_MMP_viability,50.06317259
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_PGC_ERR_viability,20.34418306
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_PPARg_BLA_Antagonist_ch2,42.1721913
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_PPARg_BLA_antagonist_ratio,28.91041649
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_RT_HEPG2_GLO_00hr_ctrl_viability,26.64223684
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_RXR_BLA_Agonist_viability,38.20504458
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_SSH_3T3_GLI3_Agonist_viability,42.03717092
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_SSH_3T3_GLI3_Antagonist_viability,23.0907541
nimesulide,MostDILI Drugs,51803-78-2,C51803782,TOX21_TR_LUC_GH3_Antagonist,53.49783627
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_AP1_BLA_Agonist_viability,37.39320719
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ARE_BLA_Agonist_ch2,27.06914449
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ARE_BLA_agonist_ratio,22.98369458
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_AR_BLA_Antagonist_ch1,27.7132929
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_AR_BLA_Antagonist_ch2,28.93846492
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_AR_BLA_Antagonist_ratio,31.82933039
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_AR_BLA_Antagonist_viability,20.59869504
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_AR_LUC_MDAKB2_Antagonist_Specificity,48.36154664
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_AR_LUC_MDAKB2_Antagonist_Specificity_viability,43.53019391
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_AhR_LUC_Agonist_viability,26.46627755
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_Aromatase_Inhibition_viability,20.30440111
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_CAR_Agonist_viabillity,14.31738151
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_CAR_Antagonist_viability,11.70093144
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_DT40,26.19138622
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_DT40_100,23.49452755
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_DT40_657,38.01800676
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ELG1_LUC_Agonist_viability,8.68710199
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ERR_Antagonist,24.03027609
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ERR_viability,16.09031861
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ERa_BLA_Antagonist_ch1,15.26444807
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ERa_BLA_Antagonist_ratio,26.69774666
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ERa_LUC_BG1_Agonist_Counterscreen_viability,17.08648321
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ERa_LUC_BG1_Antagonist_Specificity_viability,17.34925742
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ERa_LUC_BG1_Antagonist_viability,15.49930495
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ERb_BLA_Agonist_viability,17.59819935
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ERb_BLA_Antagonist_ratio,21.58135869
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_ERb_BLA_Antagonist_viability,22.57030784
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_FXR_BLA_Antagonist_ch1,38.83710614
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_FXR_BLA_antagonist_ratio,28.75028496
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_GR_BLA_Antagonist_ch1,40.39419129
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_GR_BLA_Antagonist_ch2,34.64922216
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_GR_BLA_Antagonist_ratio,28.00103004
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_HRE_BLA_Agonist_viability,14.40761107
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_NFkB_BLA_agonist_viability,18.72359225
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_PGC_ERR_Antagonist,23.67707579
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_PGC_ERR_viability,15.09259541
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_PPARd_BLA_Agonist_viability,22.58475736
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_PPARg_BLA_antagonist_ratio,25.49558847
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_RT_HEK293_FLO_24hr_viability,32.94274357
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_RT_HEK293_FLO_32hr_viability,32.855475
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_RT_HEK293_FLO_40hr_viability,32.81176785
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_RT_HEK293_GLO_08hr_viability,22.05102196
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_RT_HEK293_GLO_16hr_viability,17.84314217
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_RT_HEK293_GLO_24hr_viability,16.75192721
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_RT_HEK293_GLO_32hr_viability,17.13813152
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_RT_HEK293_GLO_40hr_viability,17.81544173
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_RT_HEPG2_FLO_32hr_ctrl_viability,32.71208548
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_RT_HEPG2_FLO_40hr_ctrl_viability,23.27424415
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_RXR_BLA_Agonist_viability,13.02491992
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_SSH_3T3_GLI3_Agonist_viability,7.049020797
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_SSH_3T3_GLI3_Antagonist_viability,5.788717369
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_TR_LUC_GH3_Antagonist,33.61026399
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_TR_LUC_GH3_Antagonist_viability,26.21411002
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_p53_BLA_p2_ch2,38.59975626
ritonavir,MostDILI Drugs,155213-67-5,C155213675,TOX21_p53_BLA_p4_viability,22.5662047
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_ARE_BLA_Agonist_ch2,0.617536275
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_ARE_BLA_agonist_ratio,0.803440166
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_Aromatase_Inhibition_viability,24.76068369
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_CAR_Agonist_viabillity,5.262096791
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_CAR_Antagonist_viability,0.810032808
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_DT40,36.15692655
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_DT40_100,34.78247557
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_DT40_657,41.15925554
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_ERa_LUC_BG1_Antagonist,31.70794339
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_ERa_LUC_BG1_Antagonist_viability,24.70204806
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_RAR_LUC_Antagonist,8.197587933
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_SSH_3T3_GLI3_Agonist_viability,29.58066036
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_SSH_3T3_GLI3_Antagonist_viability,25.75950299
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_TR_LUC_GH3_Antagonist,49.21407118
dopamine,NoDILI Drugs,51-61-6,C51616,TOX21_TR_LUC_GH3_Antagonist_viability,36.96067684
acitretin,MostDILI Drugs,55079-83-9,C55079839,TOX21_Aromatase_Inhibition,0.684725207
acitretin,MostDILI Drugs,55079-83-9,C55079839,TOX21_DT40,21.70178518
acitretin,MostDILI Drugs,55079-83-9,C55079839,TOX21_DT40_100,31.89886116
acitretin,MostDILI Drugs,55079-83-9,C55079839,TOX21_ERa_BLA_Agonist_ch2,7.85448277
acitretin,MostDILI Drugs,55079-83-9,C55079839,TOX21_ERa_BLA_Agonist_ratio,8.905585159
acitretin,MostDILI Drugs,55079-83-9,C55079839,TOX21_ERa_BLA_Antagonist_ch1,35.34981099
acitretin,MostDILI Drugs,55079-83-9,C55079839,TOX21_ERa_LUC_BG1_Agonist,1.922489922
